,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent
510,"214 ERAMOSA ROAD WEST, MOOROODUC",-38.219041,145.143899,3.0,1.0,2,$370,House,January 2008,3933,2008,1,MOOROODUC,370
568,"11 CHINOOK CRESCENT, MOOROOLBARK",-37.764132,145.316548,4.0,2.0,2,$410_per_week,House,April 2008,3138,2008,4,MOOROOLBARK,410
569,"11 CHINOOK CRESCENT, MOOROOLBARK",-37.764132,145.316548,4.0,2.0,2,$410,House,April 2008,3138,2008,4,MOOROOLBARK,410
682,"56 WINYARD DRIVE, MOOROOLBARK",-37.78379,145.316102,3.0,1.0,4,$280,House,June 2008,3138,2008,6,MOOROOLBARK,280
683,"56 WINYARD DRIVE, MOOROOLBARK",-37.78379,145.316102,3.0,1.0,4,$280_per_week,House,June 2008,3138,2008,6,MOOROOLBARK,280
684,"56 WINYARD DRIVE, MOOROOLBARK",-37.78379,145.316102,3.0,1.0,4,$280_per_week,House,May 2008,3138,2008,5,MOOROOLBARK,280
914,"9 YURUGA COURT, MOOROOLBARK",-37.77575,145.309098,3.0,1.0,1,$290_pw,House,June 2008,3138,2008,6,MOOROOLBARK,290
1059,"59 PEMBROKE ROAD, MOOROOLBARK",-37.793511,145.327886,3.0,1.0,1,$250_pw,House,February 2008,3138,2008,2,MOOROOLBARK,250
1060,"59 PEMBROKE ROAD, MOOROOLBARK",-37.793511,145.327886,3.0,1.0,1,$250,House,February 2008,3138,2008,2,MOOROOLBARK,250
1066,"2/11 WORDSWORTH STREET, MOOROOLBARK",-37.787782,145.321514,2.0,1.0,1,$245_pw,Unit/apmt,February 2008,3138,2008,2,MOOROOLBARK,245
1067,"2/11 WORDSWORTH STREET, MOOROOLBARK",-37.787782,145.321514,2.0,1.0,1,$245,Unit/apmt,February 2008,3138,2008,2,MOOROOLBARK,245
1080,"46 CARRONVALE ROAD, MOOROOLBARK",-37.78204,145.328644,3.0,1.0,3,$270_pw,none,July 2008,3138,2008,7,MOOROOLBARK,270
1081,"46 CARRONVALE ROAD, MOOROOLBARK",-37.78204,145.328644,3.0,1.0,3,$270,none,July 2008,3138,2008,7,MOOROOLBARK,270
1095,"3/2-4 STATION STREET, MOOROOLBARK",-37.78566742,145.31225586,3.0,2.0,1,$300_pw,Unit/apmt,January 2008,3138,2008,1,MOOROOLBARK,300
1096,"3/2-4 STATION STREET, MOOROOLBARK",-37.78566742,145.31225586,3.0,2.0,1,$300,Unit/apmt,January 2008,3138,2008,1,MOOROOLBARK,300
1128,"1/30 FELIX GROVE, MOOROOLBARK",-37.784953,145.307443,3.0,2.0,2,$320_pw,Unit,November 2008,3138,2008,11,MOOROOLBARK,320
1129,"1/30 FELIX GROVE, MOOROOLBARK",-37.784953,145.307443,3.0,2.0,2,$320,Unit,October 2008,3138,2008,10,MOOROOLBARK,320
1130,"1/30 FELIX GROVE, MOOROOLBARK",-37.784953,145.307443,3.0,2.0,2,$310,Unit,October 2008,3138,2008,10,MOOROOLBARK,310
1131,"1/30 FELIX GROVE, MOOROOLBARK",-37.784953,145.307443,3.0,2.0,2,$310_pw,Unit,October 2008,3138,2008,10,MOOROOLBARK,310
1153,"17 BARINA AVENUE, MOOROOLBARK",-37.771753,145.32329,3.0,2.0,1,$280_pw,House,July 2008,3138,2008,7,MOOROOLBARK,280
1216,"8/8-10 WYUNA WALK, MOOROOLBARK",-37.777745,145.31996,2.0,1.0,2,$270_pw,none,October 2008,3138,2008,10,MOOROOLBARK,270
1304,"2/20 ECHUCA ROAD, MOOROOPNA",-36.392437,145.356535,2.0,1.0,1,$185,Unit/apmt,July 2008,3629,2008,7,MOOROOPNA,185
1305,"2/20 ECHUCA ROAD, MOOROOPNA",-36.392437,145.356535,2.0,1.0,1,$180,Unit/apmt,May 2008,3629,2008,5,MOOROOPNA,180
2065,"3B JOHN STREET, MORDIALLOC",-38.002756,145.083173,1.0,1.0,1,$210_per_week,Rental_residential,February 2008,3195,2008,2,MORDIALLOC,210
2066,"3B JOHN STREET, MORDIALLOC",-38.002756,145.083173,1.0,1.0,1,$210,Rental_residential,February 2008,3195,2008,2,MORDIALLOC,210
2209,"3/183 BEACH ROAD, MORDIALLOC",-38.004622,145.081375,2.0,2.0,1,$220_per_week,Townhouse,April 2008,3195,2008,4,MORDIALLOC,220
2210,"3/183 BEACH ROAD, MORDIALLOC",-38.004622,145.081375,2.0,2.0,1,$210_per_week,Townhouse,April 2008,3195,2008,4,MORDIALLOC,210
2211,"3/183 BEACH ROAD, MORDIALLOC",-38.004622,145.081375,2.0,2.0,1,$220,Townhouse,April 2008,3195,2008,4,MORDIALLOC,220
2298,"6/111 BARKLY STREET, MORDIALLOC",-37.999338,145.086729,1.0,1.0,1,$230_pw,none,July 2008,3195,2008,7,MORDIALLOC,230
2299,"6/111 BARKLY STREET, MORDIALLOC",-37.999338,145.086729,1.0,1.0,1,$230,none,July 2008,3195,2008,7,MORDIALLOC,230
2334,"4/14 GIPPS AVENUE, MORDIALLOC",-38.008509,145.094357,2.0,1.0,1,$230_pw,Unit/apmt,February 2008,3195,2008,2,MORDIALLOC,230
2386,"2/1 WOODS AVENUE, MORDIALLOC",-38.002928,145.094254,3.0,2.0,2,$395_pw,Rental_residential,August 2008,3195,2008,8,MORDIALLOC,395
2510,"76 CHUTE STREET, MORDIALLOC",-38.003054,145.093545,4.0,2.0,2,$550_pw,none,October 2008,3195,2008,10,MORDIALLOC,550
2519,"3/191 BEACH ROAD, MORDIALLOC",-38.00576,145.082721,4.0,2.0,2,$260_pw,none,February 2008,3195,2008,2,MORDIALLOC,260
2520,"3/191 BEACH ROAD, MORDIALLOC",-38.00576,145.082721,4.0,2.0,2,$260,none,February 2008,3195,2008,2,MORDIALLOC,260
2535,"3/4 MONTGOMERY STREET, MORDIALLOC",-38.006054,145.084171,2.0,1.0,1,$280_per_week,Available Now,June 2008,3195,2008,6,MORDIALLOC,280
2536,"3/4 MONTGOMERY STREET, MORDIALLOC",-38.006054,145.084171,2.0,1.0,1,$280,Available Now,June 2008,3195,2008,6,MORDIALLOC,280
2619,"4 / 10 BAY STREET, MORDIALLOC",-38.003444,145.082106,3.0,2.0,1,$420_pw,none,February 2008,3195,2008,2,MORDIALLOC,420
2620,"4 / 10 BAY STREET, MORDIALLOC",-38.003444,145.082106,3.0,2.0,1,$420,none,February 2008,3195,2008,2,MORDIALLOC,420
2791,"6 KORONG COURT, MORNINGTON",-38.228414,145.054545,3.0,1.0,1,$175,House,January 2008,3931,2008,1,MORNINGTON,175
2823,"106 SUMMERFIELD DRIVE, MORNINGTON",-38.242802,145.067552,4.0,2.0,2,$420_per_week,none,September 2008,3931,2008,9,MORNINGTON,420
2873,"3/53 BELEURA HILL ROAD, MORNINGTON",-38.217384,145.05212,3.0,2.0,2,$415_pw,none,October 2008,3931,2008,10,MORNINGTON,415
3005,"7/110 BUNGOWER ROAD, MORNINGTON",-38.224019,145.06885,3.0,2.0,2,$330,Townhouse,November 2008,3931,2008,11,MORNINGTON,330
3006,"7/110 BUNGOWER ROAD, MORNINGTON",-38.224019,145.06885,3.0,2.0,2,$330_pw,Townhouse,November 2008,3931,2008,11,MORNINGTON,330
3007,"7/110 BUNGOWER ROAD, MORNINGTON",-38.224019,145.06885,3.0,2.0,2,$360_pw,Townhouse,October 2008,3931,2008,10,MORNINGTON,360
3008,"7/110 BUNGOWER ROAD, MORNINGTON",-38.224019,145.06885,3.0,2.0,2,$330_pw,Townhouse,September 2008,3931,2008,9,MORNINGTON,330
3024,"64 PADUA DRIVE, MORNINGTON",-38.218842,145.067491,3.0,1.0,3,$320_p.w.,Rental_residential,January 2008,3931,2008,1,MORNINGTON,320
3058,"2/34 ADELAIDE STREET, MORNINGTON",-38.231586,145.034053,2.0,1.0,1,$290,Rental_residential,November 2008,3931,2008,11,MORNINGTON,290
3059,"2/34 ADELAIDE STREET, MORNINGTON",-38.231586,145.034053,2.0,1.0,1,$290,Rental_residential,July 2008,3931,2008,7,MORNINGTON,290
3060,"2/34 ADELAIDE STREET, MORNINGTON",-38.231586,145.034053,2.0,1.0,1,$290,Rental_residential,February 2008,3931,2008,2,MORNINGTON,290
3237,"142 MAXWELL STREET, MORNINGTON",-38.238187,145.048824,4.0,2.0,2,$350,House,February 2008,3931,2008,2,MORNINGTON,350
3329,"2/29 FULTON AVENUE, MORNINGTON",-38.237016,145.034135,2.0,1.0,1,$240_pw,Unit/apmt,January 2008,3931,2008,1,MORNINGTON,240
3342,"20 SHELBOURNE COURT, MORNINGTON",-38.217763,145.044732,5.0,2.0,3,$650_Weekly,House,November 2008,3931,2008,11,MORNINGTON,650
3343,"20 SHELBOURNE COURT, MORNINGTON",-38.217763,145.044732,5.0,2.0,3,$650,House,November 2008,3931,2008,11,MORNINGTON,650
3433,"2/769 ESPLANADE, MORNINGTON",-38.218875,145.033086,2.0,1.0,1,$260_Weekly,none,February 2008,3931,2008,2,MORNINGTON,260
3434,"2/769 ESPLANADE, MORNINGTON",-38.218875,145.033086,2.0,1.0,1,$260,none,January 2008,3931,2008,1,MORNINGTON,260
3499,"4/34 NAPIER STREET, MORNINGTON",-38.230906,145.032937,2.0,1.0,1,$250,House,December 2008,3931,2008,12,MORNINGTON,250
3500,"4/34 NAPIER STREET, MORNINGTON",-38.230906,145.032937,2.0,1.0,1,$260,House,September 2008,3931,2008,9,MORNINGTON,260
3644,"40 JACARANDA CRESCENT, MORNINGTON",-38.213229,145.060444,4.0,2.0,2,$400_pw,House,August 2008,3931,2008,8,MORNINGTON,400
3672,"5 GEORGE STREET, MORNINGTON",-38.23489,145.031604,3.0,1.0,3,$280,House,January 2008,3931,2008,1,MORNINGTON,280
3779,"3 / 703 ESPLANADE, MORNINGTON",-38.228857,145.026846,2.0,1.0,2,$350,none,June 2008,3931,2008,6,MORNINGTON,350
3780,"3 / 703 ESPLANADE, MORNINGTON",-38.228857,145.026846,2.0,1.0,2,$350,none,April 2008,3931,2008,4,MORNINGTON,350
3781,"3 / 703 ESPLANADE, MORNINGTON",-38.228857,145.026846,2.0,1.0,2,$350,none,March 2008,3931,2008,3,MORNINGTON,350
3811,"46/110 BUNGOWER ROAD, MORNINGTON",-38.224019,145.06885,3.0,2.0,2,$320,Rental_residential,November 2008,3931,2008,11,MORNINGTON,320
3819,"1016 NEPEAN HIGHWAY, MORNINGTON",-38.225939,145.050373,4.0,1.0,1,$260_Weekly,none,May 2008,3931,2008,5,MORNINGTON,260
4022,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$270,House,May 2008,3931,2008,5,MORNINGTON,270
4023,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$280_per_week,House,May 2008,3931,2008,5,MORNINGTON,280
4024,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$310,House,April 2008,3931,2008,4,MORNINGTON,310
4025,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$270_Weekly,House,April 2008,3931,2008,4,MORNINGTON,270
4026,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$270,House,April 2008,3931,2008,4,MORNINGTON,270
4032,"20 TERRIGAL STREET, MORNINGTON",-38.224758,145.064501,3.0,1.0,2,$270,Rental_residential,April 2008,3931,2008,4,MORNINGTON,270
4038,"17 ALEXANDER AVENUE, MORNINGTON",-38.226326,145.037318,4.0,2.0,2,$450_per_week,Available Now,June 2008,3931,2008,6,MORNINGTON,450
4080,"8 ILLOWA STREET, MORNINGTON",-38.22359,145.054891,3.0,1.0,1,$230,none,April 2008,3931,2008,4,MORNINGTON,230
4129,"3/115 PRINCE STREET, MORNINGTON",-38.24278,145.031509,2.0,1.0,1,$275_per_week,none,November 2008,3931,2008,11,MORNINGTON,275
4163,"6 GREVILLEA COURT, MORNINGTON",-38.228286,145.056068,3.0,1.0,2,$250,House,July 2008,3931,2008,7,MORNINGTON,250
4265,"18 HARDY STREET, MORNINGTON",-38.225915,145.061946,3.0,1.0,1,$250_Weekly,none,December 2008,3931,2008,12,MORNINGTON,250
4266,"18 HARDY STREET, MORNINGTON",-38.225915,145.061946,3.0,1.0,1,$240,none,June 2008,3931,2008,6,MORNINGTON,240
4267,"18 HARDY STREET, MORNINGTON",-38.225915,145.061946,3.0,1.0,1,$240_Weekly,none,May 2008,3931,2008,5,MORNINGTON,240
4268,"18 HARDY STREET, MORNINGTON",-38.225915,145.061946,3.0,1.0,1,$240,none,May 2008,3931,2008,5,MORNINGTON,240
4584,"25/1034 NEPEAN HIGHWAY, MORNINGTON",-38.224708,145.052029,3.0,1.0,1,$280,Townhouse,December 2008,3931,2008,12,MORNINGTON,280
4608,"23 DOROTHY CRESCENT, MORNINGTON",-38.236687,145.044581,3.0,2.0,2,$350_pw,Available Now,June 2008,3931,2008,6,MORNINGTON,350
4609,"23 DOROTHY CRESCENT, MORNINGTON",-38.236687,145.044581,3.0,2.0,2,$350,Available Now,June 2008,3931,2008,6,MORNINGTON,350
4661,"48 CARRAMAR STREET, MORNINGTON",-38.222154,145.060664,3.0,1.0,2,$225,House,July 2008,3931,2008,7,MORNINGTON,225
4662,"48 CARRAMAR STREET, MORNINGTON",-38.222154,145.060664,3.0,1.0,2,$225_Weekly,House,June 2008,3931,2008,6,MORNINGTON,225
4663,"48 CARRAMAR STREET, MORNINGTON",-38.222154,145.060664,3.0,1.0,2,$225,House,June 2008,3931,2008,6,MORNINGTON,225
4709,"98 EXFORD DRIVE, MORNINGTON",-38.221319,145.066843,2.0,1.0,3,$260,Rental_residential,June 2008,3931,2008,6,MORNINGTON,260
4750,"1/167 BENTONS ROAD, MORNINGTON",-38.24722,145.050685,2.0,1.0,2,$290,Rental_residential,July 2008,3931,2008,7,MORNINGTON,290
4802,"9 RICHARDSON DRIVE, MORNINGTON",-38.229292,145.057458,3.0,1.0,2,$210,House,July 2008,3931,2008,7,MORNINGTON,210
4822,"14 ROBIN HILL DRIVE, MORNINGTON",-38.246587,145.053055,3.0,2.0,2,$295,House,October 2008,3931,2008,10,MORNINGTON,295
4823,"14 ROBIN HILL DRIVE, MORNINGTON",-38.246587,145.053055,3.0,2.0,2,$295_Weekly,House,September 2008,3931,2008,9,MORNINGTON,295
4910,"5 BAY RISE DRIVE, MORNINGTON",-38.219106,145.038199,3.0,2.0,1,$285,none,January 2008,3931,2008,1,MORNINGTON,285
4953,"25 BURKE STREET, MORTLAKE",-38.081469,142.802265,3.0,1.0,2,$180,Rental_residential,April 2008,3272,2008,4,MORTLAKE,180
5001,"10 BOOROOK STREET, MORTLAKE",-38.076048,142.799597,3.0,1.0,1,$130_per_week,House,April 2008,3272,2008,4,MORTLAKE,130
5075,"90 KERR STREET, MORTLAKE",-38.078371,142.807178,4.0,2.0,2,$190_p.w.,none,December 2008,3272,2008,12,MORTLAKE,190
5076,"90 KERR STREET, MORTLAKE",-38.078371,142.807178,4.0,2.0,2,$190,none,December 2008,3272,2008,12,MORTLAKE,190
5077,"90 KERR STREET, MORTLAKE",-38.078371,142.807178,4.0,2.0,2,$200_p.w.,none,January 2008,3272,2008,1,MORTLAKE,200
5078,"90 KERR STREET, MORTLAKE",-38.078371,142.807178,4.0,2.0,2,$200,none,January 2008,3272,2008,1,MORTLAKE,200
5119,"29 PAPYRUS STREET, MORWELL",-38.232263,146.402978,4.0,2.0,6,$300,Rental_residential,May 2008,3840,2008,5,MORWELL,300
5120,"29 PAPYRUS STREET, MORWELL",-38.232263,146.402978,4.0,2.0,6,$300,Rental_residential,April 2008,3840,2008,4,MORWELL,300
5286,"1/18 HOPETOUN AVENUE, MORWELL",-38.236358,146.403144,2.0,1.0,1,$110,Unit,March 2008,3840,2008,3,MORWELL,110
5370,"2/9 CARLYLE COURT, MORWELL",-38.219976,146.437782,3.0,1.0,2,$285,House,December 2008,3840,2008,12,MORWELL,285
5371,"2/9 CARLYLE COURT, MORWELL",-38.219976,146.437782,3.0,1.0,2,$275,House,May 2008,3840,2008,5,MORWELL,275
5561,"4/28 ELGIN STREET, MORWELL",-38.239425,146.392694,3.0,1.0,2,$150_pw,Unit/apmt,December 2008,3840,2008,12,MORWELL,150
5562,"4/28 ELGIN STREET, MORWELL",-38.239425,146.392694,3.0,1.0,2,$150_pw,Unit/apmt,October 2008,3840,2008,10,MORWELL,150
5563,"4/28 ELGIN STREET, MORWELL",-38.239425,146.392694,3.0,1.0,2,$150,Unit/apmt,May 2008,3840,2008,5,MORWELL,150
5564,"4/28 ELGIN STREET, MORWELL",-38.239425,146.392694,3.0,1.0,2,$150_pw,Unit/apmt,May 2008,3840,2008,5,MORWELL,150
5595,"30 ANN STREET, MORWELL",-38.23823,146.393198,3.0,2.0,2,$475,House,September 2008,3840,2008,9,MORWELL,475
5596,"30 ANN STREET, MORWELL",-38.23823,146.393198,3.0,2.0,2,$475,House,July 2008,3840,2008,7,MORWELL,475
5773,"8/1 HANNAH STREET, MORWELL",-38.222153,146.416273,3.0,2.0,2,$185_pw,Townhouse,March 2008,3840,2008,3,MORWELL,185
5774,"8/1 HANNAH STREET, MORWELL",-38.222153,146.416273,3.0,2.0,2,$185,Townhouse,March 2008,3840,2008,3,MORWELL,185
5862,"2/2 OPAL PLACE, MORWELL",-38.228695,146.431525,2.0,1.0,1,$120,Rental_residential,October 2008,3840,2008,10,MORWELL,120
5872,"2/31 SPRING COURT, MORWELL",-38.230223,146.435991,2.0,1.0,1,$105,Rental_residential,March 2008,3840,2008,3,MORWELL,105
5888,"32 HOPETOUN AVENUE, MORWELL",-38.235291,146.403451,3.0,1.0,1,$135,Rental_residential,June 2008,3840,2008,6,MORWELL,135
5959,"2 SYDNEY STREET, MORWELL",-38.237009,146.419192,2.0,1.0,2,$115_per_week,Rental_residential,December 2008,3840,2008,12,MORWELL,115
5967,"34 ROBERTSON STREET, MORWELL",-38.227281,146.418429,2.0,1.0,1,$120,none,August 2008,3840,2008,8,MORWELL,120
5968,"34 ROBERTSON STREET, MORWELL",-38.227281,146.418429,2.0,1.0,1,$120,none,July 2008,3840,2008,7,MORWELL,120
5969,"34 ROBERTSON STREET, MORWELL",-38.227281,146.418429,2.0,1.0,1,$120,none,January 2008,3840,2008,1,MORWELL,120
6112,"317 TINWORTH AVENUE, MOUNT CLEAR",-37.596567,143.863478,3.0,2.0,2,$245,House,January 2008,3350,2008,1,CLEAR,245
6190,"5/1010 GEELONG ROAD, MOUNT CLEAR",-37.59363174,143.86705017,2.0,1.0,1,$215_pw,Townhouse,May 2008,3350,2008,5,CLEAR,215
6191,"5/1010 GEELONG ROAD, MOUNT CLEAR",-37.59363174,143.86705017,2.0,1.0,1,$215,Townhouse,May 2008,3350,2008,5,CLEAR,215
6260,"2/7 WHITEHORSE ROAD, MOUNT CLEAR",-37.603456,143.866869,2.0,1.0,1,$180_pw,Unit/apmt,June 2008,3350,2008,6,CLEAR,180
6261,"2/7 WHITEHORSE ROAD, MOUNT CLEAR",-37.603456,143.866869,2.0,1.0,1,$180,Unit/apmt,May 2008,3350,2008,5,CLEAR,180
6361,"2/1 SEMILLON GROVE, MOUNT CLEAR",-37.593214,143.869146,1.0,1.0,1,$110_pw,Unit/apmt,July 2008,3350,2008,7,CLEAR,110
6403,"1/8 LANDALE AVENUE, MOUNT CLEAR",-37.607067,143.866531,2.0,1.0,1,$150,Unit/apmt,January 2008,3350,2008,1,CLEAR,150
6558,"11 CLAVERTON AVENUE, MOUNT DANDENONG",-37.841973,145.354362,2.0,1.0,1,$270_pw,House,October 2008,3767,2008,10,DANDENONG,270
6559,"11 CLAVERTON AVENUE, MOUNT DANDENONG",-37.841973,145.354362,2.0,1.0,1,$270_pw,House,May 2008,3767,2008,5,DANDENONG,270
6560,"11 CLAVERTON AVENUE, MOUNT DANDENONG",-37.841973,145.354362,2.0,1.0,1,$270,House,May 2008,3767,2008,5,DANDENONG,270
6561,"11 CLAVERTON AVENUE, MOUNT DANDENONG",-37.841973,145.354362,2.0,1.0,1,$280_pw,House,March 2008,3767,2008,3,DANDENONG,280
6562,"11 CLAVERTON AVENUE, MOUNT DANDENONG",-37.841973,145.354362,2.0,1.0,1,$280,House,March 2008,3767,2008,3,DANDENONG,280
6673,"14 OAKLEY STREET, MOUNT DANDENONG",-37.845667,145.359417,2.0,1.0,1,$250_p.w.,House,December 2008,3767,2008,12,DANDENONG,250
6674,"14 OAKLEY STREET, MOUNT DANDENONG",-37.845667,145.359417,2.0,1.0,1,$250,House,December 2008,3767,2008,12,DANDENONG,250
6692,"159A RIDGE ROAD, MOUNT DANDENONG",-37.840357,145.353467,1.0,1.0,2,$250,Unit/apmt,April 2008,3767,2008,4,DANDENONG,250
6973,"50 VOLITANS AVENUE, MOUNT ELIZA",-38.198905,145.078204,3.0,1.0,4,$350,none,January 2008,3930,2008,1,ELIZA,350
7100,"9 ROEHAMPTON CRESCENT, MOUNT ELIZA",-38.178272,145.082856,4.0,2.0,2,$500,Available Now,June 2008,3930,2008,6,ELIZA,500
7137,"7/11 LEICESTER AVENUE, MOUNT ELIZA",-38.188391,145.091488,2.0,1.0,1,$180,Unit/apmt,November 2008,3930,2008,11,ELIZA,180
7138,"7/11 LEICESTER AVENUE, MOUNT ELIZA",-38.188391,145.091488,2.0,1.0,1,$180_Weekly,Unit/apmt,October 2008,3930,2008,10,ELIZA,180
74,"2/12 PADULA COURT, HILLSIDE",-37.70457077,144.75592041,3.0,2.0,2,$300,House,August 2008,3875,2008,8,HILLSIDE,300
527,"32 DOWLING AVENUE, HOPPERS CROSSING",-37.866499,144.678751,4.0,2.0,2,$295_pw,House,October 2008,3029,2008,10,CROSSING,295
634,"226 DERRIMUT ROAD, HOPPERS CROSSING",-37.866085,144.685209,3.0,1.0,3,$240_per_week,House,April 2008,3029,2008,4,CROSSING,240
635,"226 DERRIMUT ROAD, HOPPERS CROSSING",-37.866085,144.685209,3.0,1.0,3,$240,House,April 2008,3029,2008,4,CROSSING,240
636,"226 DERRIMUT ROAD, HOPPERS CROSSING",-37.866085,144.685209,3.0,1.0,3,$230_p.w.,House,January 2008,3029,2008,1,CROSSING,230
637,"226 DERRIMUT ROAD, HOPPERS CROSSING",-37.866085,144.685209,3.0,1.0,3,$230,House,January 2008,3029,2008,1,CROSSING,230
663,"62 HEATHS ROAD, HOPPERS CROSSING",-37.879129,144.700592,3.0,2.0,5,$230_p.w.,none,May 2008,3029,2008,5,CROSSING,230
664,"62 HEATHS ROAD, HOPPERS CROSSING",-37.879129,144.700592,3.0,2.0,5,$230,none,May 2008,3029,2008,5,CROSSING,230
708,"1/174 DERRIMUT ROAD, HOPPERS CROSSING",-37.87083054,144.68455505,2.0,1.0,1,$200,Unit/apmt,April 2008,3029,2008,4,CROSSING,200
893,"131 MORRIS ROAD, HOPPERS CROSSING",-37.873938,144.701981,3.0,2.0,2,$240_per_week,none,August 2008,3029,2008,8,CROSSING,240
894,"131 MORRIS ROAD, HOPPERS CROSSING",-37.873938,144.701981,3.0,2.0,2,$250_per_week,none,August 2008,3029,2008,8,CROSSING,250
943,"42 LONSDALE CIRCUIT, HOPPERS CROSSING",-37.877841,144.70566,3.0,1.0,1,$255_pw,House,May 2008,3029,2008,5,CROSSING,255
944,"42 LONSDALE CIRCUIT, HOPPERS CROSSING",-37.877841,144.70566,3.0,1.0,1,$255,House,May 2008,3029,2008,5,CROSSING,255
1386,"30 HUNTINGFIELD DRIVE, HOPPERS CROSSING",-37.888532,144.685632,3.0,1.0,2,$280,House,September 2008,3029,2008,9,CROSSING,280
1387,"30 HUNTINGFIELD DRIVE, HOPPERS CROSSING",-37.888532,144.685632,3.0,1.0,2,$280_per_week,House,September 2008,3029,2008,9,CROSSING,280
1484,"3 BRETON DRIVE, HOPPERS CROSSING",-37.856666,144.67024,4.0,2.0,2,$280,House,July 2008,3029,2008,7,CROSSING,280
1485,"3 BRETON DRIVE, HOPPERS CROSSING",-37.856666,144.67024,4.0,2.0,2,$280_pw,House,June 2008,3029,2008,6,CROSSING,280
1502,"2/10 COURTNEY AVENUE, HOPPERS CROSSING",-37.865728,144.705613,2.0,1.0,1,$180,Unit/apmt,January 2008,3029,2008,1,CROSSING,180
1626,"1 FINK COURT, HOPPERS CROSSING",-37.865846,144.676703,3.0,1.0,2,$270_Weekly,House,February 2008,3029,2008,2,CROSSING,270
1627,"1 FINK COURT, HOPPERS CROSSING",-37.865846,144.676703,3.0,1.0,2,$270,House,February 2008,3029,2008,2,CROSSING,270
1765,"70 DOWLING AVENUE, HOPPERS CROSSING",-37.862465,144.676184,4.0,2.0,2,$260,House,September 2008,3029,2008,9,CROSSING,260
1766,"70 DOWLING AVENUE, HOPPERS CROSSING",-37.862465,144.676184,4.0,2.0,2,$260_pw,House,August 2008,3029,2008,8,CROSSING,260
1869,"35 HARKAWAY AVENUE, HOPPERS CROSSING",-37.851865,144.673308,3.0,1.0,1,$245_pw,House,October 2008,3029,2008,10,CROSSING,245
1870,"35 HARKAWAY AVENUE, HOPPERS CROSSING",-37.851865,144.673308,3.0,1.0,1,$200_pw,House,October 2008,3029,2008,10,CROSSING,200
2109,"143 HEATHS ROAD, HOPPERS CROSSING",-37.878873,144.692596,3.0,1.0,1,$220_Weekly,House,October 2008,3029,2008,10,CROSSING,220
2110,"143 HEATHS ROAD, HOPPERS CROSSING",-37.878873,144.692596,3.0,1.0,1,$220,House,July 2008,3029,2008,7,CROSSING,220
2111,"143 HEATHS ROAD, HOPPERS CROSSING",-37.878873,144.692596,3.0,1.0,1,$220_Weekly,House,February 2008,3029,2008,2,CROSSING,220
2257,"1/1 DALY COURT, HOPPERS CROSSING",-37.853628,144.677296,2.0,1.0,1,$225_Weekly,Unit/apmt,September 2008,3029,2008,9,CROSSING,225
2380,"1/86 BELLBRIDGE DRIVE, HOPPERS CROSSING",-37.872727,144.709862,2.0,1.0,2,$215_pw,Rental_residential,December 2008,3029,2008,12,CROSSING,215
2381,"1/86 BELLBRIDGE DRIVE, HOPPERS CROSSING",-37.872727,144.709862,2.0,1.0,2,$195_pw,Rental_residential,January 2008,3029,2008,1,CROSSING,195
2540,"7 MCMURRAY CRESCENT, HOPPERS CROSSING",-37.867663,144.679738,3.0,1.0,1,$245_per_week,House,October 2008,3029,2008,10,CROSSING,245
2551,"198 HEATHS ROAD, HOPPERS CROSSING",-37.877759,144.687087,3.0,1.0,1,$245_pw,Rental_residential,October 2008,3029,2008,10,CROSSING,245
2596,"1/19 MINOGUE CRESCENT, HOPPERS CROSSING",-37.874505,144.685833,2.0,1.0,1,$185,none,January 2008,3029,2008,1,CROSSING,185
2691,"11 BANOOL STREET, HORSHAM",-36.720309,142.176963,3.0,2.0,1,$195_pw,Rental_residential,November 2008,3400,2008,11,HORSHAM,195
2692,"11 BANOOL STREET, HORSHAM",-36.720309,142.176963,3.0,2.0,1,$190_pw,Rental_residential,August 2008,3400,2008,8,HORSHAM,190
2811,"18 ELIZABETH STREET, HORSHAM",-36.716322,142.18599,3.0,1.0,1,$115,House,April 2008,3400,2008,4,HORSHAM,115
2900,"101 COURTNEY STREET, HOTHAM HILL",-37.7983816,144.9419122,2.0,1.0,1,$400_pw,none,July 2008,3051,2008,7,HILL,400
3054,"6 / 144 KANGAROO ROAD, HUGHESDALE",-37.900604,145.079662,2.0,1.0,2,$280_per_week,none,April 2008,3166,2008,4,HUGHESDALE,280
3055,"6 / 144 KANGAROO ROAD, HUGHESDALE",-37.900604,145.079662,2.0,1.0,2,$280,none,April 2008,3166,2008,4,HUGHESDALE,280
3100,"10 AUSTIN STREET, HUGHESDALE",-37.90573,145.078784,4.0,1.0,3,$350,House,December 2008,3166,2008,12,HUGHESDALE,350
