,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates
0,"1/33 ESSEX ROAD, MOUNT WAVERLEY",-37.86272900,145.11582200,5,2,1,$580,Unit/apmt,July 2008
0,"35 CARROL GROVE, MOUNT WAVERLEY",-37.8920688002,145.1112803002,3,1,3,$530 per week,none,June 2022
0,"35 CARROL GROVE, MOUNT WAVERLEY",-37.8920688002,145.1112803002,3,1,3,$530 per week,none,June 2022
0,"35 CARROL GROVE, MOUNT WAVERLEY",-37.8920688002,145.1112803002,3,1,3,$530,none,June 2022
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$720 per week,House,June 2022
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$720 per week,House,June 2022
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$720,House,June 2022
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$850 per week,House,December 2021
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$850 per week,House,July 2020
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$850 per week,House,June 2020
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$850 per week,House,July 2018
0,"10 VASEY AVENUE, MOUNT WAVERLEY",-37.8783961,145.1427278,4,3,2,$880,House,May 2018
0,"5 VIRGINIA STREET, MOUNT WAVERLEY",-37.8778139002,145.1246029002,3,1,1,$450 p.w.,House,June 2022
0,"5 VIRGINIA STREET, MOUNT WAVERLEY",-37.8778139002,145.1246029002,3,1,1,$450 p.w.,House,June 2022
0,"5 VIRGINIA STREET, MOUNT WAVERLEY",-37.8778139002,145.1246029002,3,1,1,$450,House,June 2022
0,"23 AMBER GR, MOUNT WAVERLEY",-37.875767,145.131497,3,1,2,$380 per week,House,June 2022
0,"23 AMBER GR, MOUNT WAVERLEY",-37.875767,145.131497,3,1,2,$380 per week,House,June 2022
0,"23 AMBER GR, MOUNT WAVERLEY",-37.875767,145.131497,3,1,2,$430 Weekly,House,May 2018
0,"285 HIGH STREET ROAD, MOUNT WAVERLEY",-37.86822400,145.11565900,5,2,2,$680,none,June 2022
0,"285 HIGH STREET ROAD, MOUNT WAVERLEY",-37.86822400,145.11565900,5,2,2,$680,none,June 2022
0,"285 HIGH STREET ROAD, MOUNT WAVERLEY",-37.86822400,145.11565900,5,2,2,$630 Week,none,March 2021
0,"3/40 WAVE AVENUE, MOUNT WAVERLEY",-37.8890710,145.1256180,3,2,1,$550,none,June 2022
0,"3/40 WAVE AVENUE, MOUNT WAVERLEY",-37.8890710,145.1256180,3,2,1,$550,none,June 2022
0,"3/40 WAVE AVENUE, MOUNT WAVERLEY",-37.8890710,145.1256180,3,2,1,$525,none,August 2020
0,"4B BALES STREET, MOUNT WAVERLEY",-37.884982,145.122399,4,3,1,$630,none,June 2022
0,"4B BALES STREET, MOUNT WAVERLEY",-37.884982,145.122399,4,3,1,$630,none,June 2022
0,"4B BALES STREET, MOUNT WAVERLEY",-37.884982,145.122399,4,3,1,$670 pw,none,June 2019
0,"4B BALES STREET, MOUNT WAVERLEY",-37.884982,145.122399,4,3,1,$700,none,May 2019
0,"5 ROWAN COURT, MOUNT WAVERLEY",-37.8859250,145.1441010,6,4,5,"$1,200 pw",none,June 2022
0,"5 ROWAN COURT, MOUNT WAVERLEY",-37.8859250,145.1441010,6,4,5,"$1,200 pw",none,June 2022
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$420 per week,Unit/apmt,June 2022
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$420 per week,Unit/apmt,June 2022
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$420,Unit/apmt,June 2022
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$360 per week,Unit/apmt,December 2012
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$360 pw,Unit/apmt,December 2012
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$350,Unit/apmt,October 2010
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$350 pw,Unit/apmt,October 2010
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,Contact,Unit/apmt,February 2010
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$390 p.w.,Unit/apmt,February 2010
0,"8/1 MAXINE COURT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$390 pw,Unit/apmt,February 2010
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$460 per week,House,June 2022
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$460 per week,House,June 2022
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$460,House,June 2022
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$440 p.w.,House,April 2021
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$440,House,April 2021
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$440 Weekly,House,April 2021
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$450 pw,House,December 2018
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$450 pw,House,November 2018
0,"19 HANSEN STREET, MOUNT WAVERLEY",-37.88119700,145.11597600,3,1,1,$500,House,October 2018
0,"3/63 MUIR STREET, MOUNT WAVERLEY",-37.8675900,145.1378070,2,1,2,$470 per week,Unit/apmt,June 2022
0,"3/63 MUIR STREET, MOUNT WAVERLEY",-37.8675900,145.1378070,2,1,2,$470 per week,Unit/apmt,June 2022
0,"3/63 MUIR STREET, MOUNT WAVERLEY",-37.8675900,145.1378070,2,1,2,$470,Unit/apmt,June 2022
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$620 per week,Townhouse,June 2022
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$620 per week,Townhouse,June 2022
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$620,Townhouse,June 2022
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$560 Weekly,Townhouse,May 2017
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$560 per week,Townhouse,May 2017
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$560,Townhouse,May 2017
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$550 Weekly,Townhouse,April 2015
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$550 per week,Townhouse,April 2015
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$550,Townhouse,April 2015
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$520 per week,Townhouse,February 2012
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$490 pw,Townhouse,October 2009
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$490 pw,Townhouse,November 2008
0,"1/3 FLEET STREET, MOUNT WAVERLEY",-37.87135696,145.13594055,4,2,1,$475 pw,Townhouse,November 2008
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$530 per week,Unit/apmt,June 2022
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$530 per week,Unit/apmt,June 2022
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$530,Unit/apmt,June 2022
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$480,Unit/apmt,January 2019
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$480 Weekly,Unit/apmt,December 2018
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$480 p.w.,Unit/apmt,December 2018
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$480 pw,Unit/apmt,December 2018
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$480,Unit/apmt,December 2018
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$470 per week,Unit/apmt,September 2015
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$470 pw,Unit/apmt,September 2014
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$470 Weekly,Unit/apmt,September 2014
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$470 per week,Unit/apmt,July 2013
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$470 pw,Unit/apmt,July 2013
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$470 per week,Unit/apmt,August 2012
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$470 pw,Unit/apmt,July 2012
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$490 pw,Unit/apmt,July 2012
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$520 p.w.,Unit/apmt,October 2008
0,"2/4 CASH GROVE, MOUNT WAVERLEY",-37.891068,145.108299,3,2,2,$520,Unit/apmt,October 2008
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$620 pw,House,June 2022
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$620 pw,House,June 2022
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$620,House,June 2022
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$650 per week,House,December 2020
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$650,House,December 2020
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$650 p.w.,House,December 2020
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$650 - $650,House,January 2020
0,"1/34 SESAME STREET, MOUNT WAVERLEY",-37.865807,145.147069,4,3,2,$660,House,December 2018
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$435 pw,none,June 2022
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$435 pw,none,June 2022
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$435,none,June 2022
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$450 Weekly,none,August 2020
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$450,none,August 2020
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$430,none,August 2020
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$450 p.w.,none,August 2020
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$450 Weekly,none,August 2019
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$450,none,August 2019
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$450 p.w.,none,August 2019
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$420 pw,none,August 2017
0,"2/20 OPHIR ROAD, MOUNT WAVERLEY",-37.8812057,145.1396744,2,1,1,$350 pw,none,February 2015
0,"54 DARBYSHIRE ROAD, MOUNT WAVERLEY",-37.86078001,145.12017001,3,1,2,$600 pw,none,June 2022
0,"54 DARBYSHIRE ROAD, MOUNT WAVERLEY",-37.86078001,145.12017001,3,1,2,$600 pw,none,June 2022
0,"54 DARBYSHIRE ROAD, MOUNT WAVERLEY",-37.86078001,145.12017001,3,1,2,$600,none,June 2022
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$590 per week,Unit/apmt,June 2022
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$590 per week,Unit/apmt,June 2022
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$590,Unit/apmt,June 2022
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$530 p.w.,Unit/apmt,October 2019
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$530 p.w.,Unit/apmt,September 2019
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520 p.w.,Unit/apmt,August 2017
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520 p.w.,Unit/apmt,July 2017
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$485 per week,Unit/apmt,May 2015
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$480 per week,Unit/apmt,July 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$500 per week,Unit/apmt,May 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$500 pw,Unit/apmt,May 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$500,Unit/apmt,May 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$500 per week,Unit/apmt,February 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520 per week,Unit/apmt,February 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520 pw,Unit/apmt,February 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520,Unit/apmt,February 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520 per week,Unit/apmt,January 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520 pw,Unit/apmt,January 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520,Unit/apmt,January 2013
0,"2/20 PALM BEACH CRESCENT, MOUNT WAVERLEY",-37.8974950,145.1225620,3,2,1,$520 per week,Unit/apmt,December 2012
0,"19 HANSEN ST, MOUNT WAVERLEY",-37.8813288002,145.1161465002,3,1,1,$460 per week,House,June 2022
0,"19 HANSEN ST, MOUNT WAVERLEY",-37.8813288002,145.1161465002,3,1,1,$460 per week,House,June 2022
0,"19 HANSEN ST, MOUNT WAVERLEY",-37.8813288002,145.1161465002,3,1,1,$440 Weekly,House,April 2021
0,"19 HANSEN ST, MOUNT WAVERLEY",-37.8813288002,145.1161465002,3,1,1,$460 per week,House,March 2021
0,"1/3 FLEET ST, MOUNT WAVERLEY",-37.8713948,145.1362337,4,2,1,$620 per week,Townhouse,June 2022
0,"1/3 FLEET ST, MOUNT WAVERLEY",-37.8713948,145.1362337,4,2,1,$620 per week,Townhouse,June 2022
0,"1/3 FLEET ST, MOUNT WAVERLEY",-37.8713948,145.1362337,4,2,1,$560 Weekly,Townhouse,May 2017
0,"2/4 CASH GR, MOUNT WAVERLEY",-37.8910910,145.1083280,3,2,2,$530 per week,Unit/apmt,June 2022
0,"2/4 CASH GR, MOUNT WAVERLEY",-37.8910910,145.1083280,3,2,2,$530 per week,Unit/apmt,June 2022
0,"2/4 CASH GR, MOUNT WAVERLEY",-37.8910910,145.1083280,3,2,2,$480 Weekly,Unit/apmt,December 2018
0,"2/4 CASH GR, MOUNT WAVERLEY",-37.8910910,145.1083280,3,2,2,$470 Weekly,Unit/apmt,August 2012
0,"2/4 CASH GR, MOUNT WAVERLEY",-37.8910910,145.1083280,3,2,2,$470 Weekly,Unit/apmt,July 2012
0,"3/63 MUIR ST, MOUNT WAVERLEY",-37.8674484002,145.1381874002,2,1,2,$470 per week,Unit/apmt,June 2022
0,"3/63 MUIR ST, MOUNT WAVERLEY",-37.8674484002,145.1381874002,2,1,2,$470 per week,Unit/apmt,June 2022
0,"8/1 MAXINE CT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$420 per week,Unit/apmt,June 2022
0,"8/1 MAXINE CT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$420 per week,Unit/apmt,June 2022
0,"8/1 MAXINE CT, MOUNT WAVERLEY",-37.8836320,145.1110920,2,1,1,$360 Weekly,Unit/apmt,December 2012
0,"8 BISCAYNE DRIVE, MOUNT WAVERLEY",-37.863917,145.148643,4,2,2,$640 per week,House,June 2022
0,"8 BISCAYNE DRIVE, MOUNT WAVERLEY",-37.863917,145.148643,4,2,2,$640 per week,House,June 2022
0,"8 BISCAYNE DRIVE, MOUNT WAVERLEY",-37.863917,145.148643,4,2,2,$630 per week,House,June 2021
0,"8 BISCAYNE DRIVE, MOUNT WAVERLEY",-37.863917,145.148643,4,2,2,$630,House,January 2020
0,"8 BISCAYNE DRIVE, MOUNT WAVERLEY",-37.863917,145.148643,4,2,2,$630 - $630,House,December 2019
0,"8 BISCAYNE DRIVE, MOUNT WAVERLEY",-37.863917,145.148643,4,2,2,$500 pw,House,May 2007
0,"8 BISCAYNE DRIVE, MOUNT WAVERLEY",-37.863917,145.148643,4,2,2,$500,House,May 2007
0,"6A TARELLA DRIVE, MOUNT WAVERLEY",-37.858493,145.129921,4,2,2,$750 per week,none,June 2022
0,"6A TARELLA DRIVE, MOUNT WAVERLEY",-37.858493,145.129921,4,2,2,$750 per week,none,June 2022
0,"6A TARELLA DRIVE, MOUNT WAVERLEY",-37.858493,145.129921,4,2,2,$720 per week,none,December 2020
0,"6A TARELLA DRIVE, MOUNT WAVERLEY",-37.858493,145.129921,4,2,2,$720 pw,none,March 2018
0,"6A TARELLA DRIVE, MOUNT WAVERLEY",-37.858493,145.129921,4,2,2,$725 per week,none,September 2014
0,"6A TARELLA DRIVE, MOUNT WAVERLEY",-37.858493,145.129921,4,2,2,$725 per week,none,June 2014
0,"2 / 7 ANTHONY DRIVE, MOUNT WAVERLEY",-37.886753,145.135456,3,1,1,$500 pw,Unit/apmt,June 2022
0,"2 / 7 ANTHONY DRIVE, MOUNT WAVERLEY",-37.886753,145.135456,3,1,1,$500 pw,Unit/apmt,June 2022
0,"2 / 7 ANTHONY DRIVE, MOUNT WAVERLEY",-37.886753,145.135456,3,1,1,$500 p.w.,Unit/apmt,June 2022
0,"2 / 7 ANTHONY DRIVE, MOUNT WAVERLEY",-37.886753,145.135456,3,1,1,$500,Unit/apmt,June 2022
0,"2 / 7 ANTHONY DRIVE, MOUNT WAVERLEY",-37.886753,145.135456,3,1,1,$495 p.w.,Unit/apmt,May 2021
0,"2 / 7 ANTHONY DRIVE, MOUNT WAVERLEY",-37.886753,145.135456,3,1,1,$495 p.w.,Unit/apmt,February 2021
0,"11 ORMISTON STREET, MOUNT WAVERLEY",-37.8627750,145.1429150,4,1,2,$620,House,June 2022
0,"11 ORMISTON STREET, MOUNT WAVERLEY",-37.8627750,145.1429150,4,1,2,$620,House,June 2022
0,"11 ORMISTON STREET, MOUNT WAVERLEY",-37.8627750,145.1429150,4,1,2,$600 p.w.,House,June 2021
0,"11 ORMISTON STREET, MOUNT WAVERLEY",-37.8627750,145.1429150,4,1,2,$590 p.w.,House,June 2019
0,"11 ORMISTON STREET, MOUNT WAVERLEY",-37.8627750,145.1429150,4,1,2,$590,House,June 2019
0,"2/28 OAKERN ST, MOUNT WAVERLEY",-37.8859937002,145.1214705002,3,3,2,$530 per week,Rental_residential,June 2022
0,"2/28 OAKERN ST, MOUNT WAVERLEY",-37.8859937002,145.1214705002,3,3,2,$530 per week,Rental_residential,June 2022
0,"10 HOWARD AVENUE, MOUNT WAVERLEY",-37.8791530,145.1154940,7,4,3,"$1,400",none,June 2022
0,"10 HOWARD AVENUE, MOUNT WAVERLEY",-37.8791530,145.1154940,7,4,3,"$1,400",none,June 2022
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$530,none,June 2022
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$530,none,June 2022
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$520 per week,none,August 2021
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$470 per week,none,October 2012
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$455 per week,none,May 2011
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$470 per week,none,May 2011
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$470,none,May 2011
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$470 p.w.,none,November 2008
0,"2/28 OAKERN STREET, MOUNT WAVERLEY",-37.885819,145.119258,3,3,2,$470,none,November 2008
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$720 per week,House,June 2022
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$720 per week,House,June 2022
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$720 per week,House,May 2022
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$720,House,May 2022
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$750,House,February 2020
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$750 p.w.,House,February 2020
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$750 per week,House,February 2020
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$750,House,January 2020
0,"91A MUIR STREET, MOUNT WAVERLEY",-37.869861,145.137569,4,3,2,$750,House,June 2019
0,"28 TARELLA DRIVE, MOUNT WAVERLEY",-37.860299,145.129593,3,1,4,$500 per week,House,June 2022
0,"28 TARELLA DRIVE, MOUNT WAVERLEY",-37.860299,145.129593,3,1,4,$500 per week,House,June 2022
0,"28 TARELLA DRIVE, MOUNT WAVERLEY",-37.860299,145.129593,3,1,4,$500 per week,House,May 2022
0,"28 TARELLA DRIVE, MOUNT WAVERLEY",-37.860299,145.129593,3,1,4,$500,House,May 2022
0,"101/4 THE HIGHWAY, MOUNT WAVERLEY",-37.8785013002,145.1298743002,none,none,none,$495 Weekly,Commercial,May 2022
0,"101/4 THE HIGHWAY, MOUNT WAVERLEY",-37.8785013002,145.1298743002,none,none,none,$495 Weekly,Commercial,May 2022
0,"2/6 ROSALINE AVENUE, MOUNT WAVERLEY",-37.87052536,145.12904358,2,1,1,$430 pw,Unit/apmt,May 2022
0,"2/6 ROSALINE AVENUE, MOUNT WAVERLEY",-37.87052536,145.12904358,2,1,1,$430 pw,Unit/apmt,May 2022
0,"2/6 ROSALINE AVENUE, MOUNT WAVERLEY",-37.87052536,145.12904358,2,1,1,$430,Unit/apmt,May 2022
0,"2/6 ROSALINE AVENUE, MOUNT WAVERLEY",-37.87052536,145.12904358,2,1,1,$270 pw,Unit/apmt,June 2007
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$350 p.w.,Unit/apmt,May 2022
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$350 p.w.,Unit/apmt,May 2022
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$350,Unit/apmt,May 2022
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$360 p.w.,Unit/apmt,May 2021
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$360 p.w.,Unit/apmt,April 2020
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$360 p.w.,Unit/apmt,March 2020
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$340 p.w.,Unit/apmt,July 2018
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$340,Unit/apmt,July 2018
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$340,Unit/apmt,June 2018
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$320 p.w.,Unit/apmt,September 2015
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$320 pw,Unit/apmt,September 2015
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$320,Unit/apmt,September 2015
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$320 p.w.,Unit/apmt,August 2015
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$320 p.w.,Unit/apmt,February 2015
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$320 pw,Unit/apmt,February 2015
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$320,Unit/apmt,February 2015
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$300 pw,Unit/apmt,March 2012
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$290 pw,Unit/apmt,September 2010
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$275 pw,Unit/apmt,September 2009
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$275 pw,Unit/apmt,August 2009
0,"1/26 BLUE HILLS AVENUE, MOUNT WAVERLEY",-37.874310,145.141068,2,1,1,$230,Unit/apmt,February 2008
