,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry,postcode,suburb
1060,21118,70-Blackburn Rd/Burwood Hwy (Burwood East),-37.852694,145.152847,"1,2",75,POINT (145.15285297945127 -37.852680860694846),3151,BURWOOD EAST
1061,21119,71-Sevenoaks Rd/Burwood Hwy (Burwood East),-37.853621,145.158541,"1,2",75,POINT (145.15854673836026 -37.85360786109426),3151,BURWOOD EAST
1062,21120,71-Sevenoaks Rd/Burwood Hwy (Burwood East),-37.853592,145.158985,"1,2",75,POINT (145.1589909782863 -37.8535788811248),3151,BURWOOD EAST
1063,21121,72-Lakeside Dr/Burwood Hwy (Burwood East),-37.854365,145.164637,"1,2",75,POINT (145.16464297721947 -37.85435189152052),3151,BURWOOD EAST
1064,21122,72-Lakeside Dr/Burwood Hwy (Burwood East),-37.854414,145.166068,"1,2",75,POINT (145.16607397696552 -37.85440085161982),3131,FOREST HILL
1065,21123,73-Springvale Rd/Burwood Hwy (Burwood East),-37.854763,145.168196,"1,2",75,POINT (145.16820193655747 -37.85474987176921),3151,BURWOOD EAST
1066,21124,73-Springvale Rd/Burwood Hwy (Vermont South),-37.854938,145.170158,"1,2",75,POINT (145.1701639361974 -37.85492483190606),3133,VERMONT SOUTH
1067,21125,74-Stanley Rd/Burwood Hwy (Vermont South),-37.855544,145.174974,"1,2",75,POINT (145.17498001529412 -37.855530892243124),3133,VERMONT SOUTH
1068,21126,74-Stanley Rd/Burwood Hwy (Vermont South),-37.855556,145.174598,"1,2",75,POINT (145.17460381535815 -37.85554286221718),3133,VERMONT SOUTH
1069,21127,75-Vermont South Shopping Centre/Burwood Hwy (Vermont South),-37.856445,145.18193,"1,2",75,POINT (145.18193593398664 -37.85643188273031),3133,VERMONT SOUTH
1070,2113,36-Rogers St/Sydney Rd (Coburg),-37.73584,144.966056,1,19,POINT (144.96606198460088 -37.735826827128854),3058,COBURG
1071,21196,51-Bradshaw St/Keilor Rd (Essendon),-37.738599,144.895829,1,59,POINT (144.89583499646378 -37.73858586235545),3041,ESSENDON NORTH
1072,21231,1-Spencer St/Flinders St (Melbourne City),-37.820834,144.955853,1,"70,75,35",POINT (144.95585885715013 -37.820820846958924),3000,MELBOURNE
1073,21232,1-Spencer St/Flinders St (Melbourne City),-37.821051,144.955381,1,"70,75,35",POINT (144.95538689720854 -37.82103783692802),3000,MELBOURNE
1074,21233,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.82031,144.957821,1,"70,75,35",POINT (144.95782697686516 -37.82029686709015),3000,MELBOURNE
1075,21234,2-Melbourne Aquarium/Flinders St (Melbourne City),-37.820109,144.958213,1,"70,75,35",POINT (144.9582190168189 -37.82009580711569),3000,MELBOURNE
1076,21961,29-Moore St/Sydney Rd (Coburg),-37.753502,144.964415,1,19,POINT (144.96442110297036 -37.75348887712637),3058,COBURG
1077,21962,20-Barkly Square/Sydney Rd (Brunswick),-37.774656,144.960929,1,19,POINT (144.96093486128052 -37.774642837019385),3056,BRUNSWICK
1078,21963,35-Carlisle St/St Kilda Rd (St Kilda),-37.867325,144.986636,1,"67,3/3a",POINT (144.98664208674342 -37.86731187935202),3182,ST KILDA
1079,21964,40-Camberwell Junction/Camberwell Rd (Camberwell),-37.831594,145.056929,"1,2",75,POINT (145.0569349584235 -37.831580803952185),3124,CAMBERWELL
1080,21966,21-Church St/Victoria St (Richmond),-37.810648,145.000797,1,"12,109",POINT (145.0008030504534 -37.810634829970425),3121,RICHMOND
1081,22100,15-Smith St/Victoria Pde (Fitzroy),-37.808919,144.982908,1,"12,109",POINT (144.9829139337468 -37.80890583873498),3066,COLLINGWOOD
1082,22109,131-St Kilda Rd/Fitzroy St (St Kilda),-37.856966,144.982201,1,"3/3a,16",POINT (144.98220688864282 -37.85695287898434),3182,ST KILDA
1083,22110,131-St Kilda Rd/Fitzroy St (St Kilda),-37.856797,144.982331,1,"3/3a,16",POINT (144.98233684863862 -37.85678385899219),3182,ST KILDA
1084,22111,132-Princes St/Fitzroy St (St Kilda),-37.85793,144.980573,1,"3/3a,16",POINT (144.98057896882096 -37.8579168688789),3182,ST KILDA
1085,22112,132-Princes St/Fitzroy St (St Kilda),-37.858049,144.980194,1,"3/3a,16",POINT (144.98019988887398 -37.85803584885371),3182,ST KILDA
1086,22152,7-Exhibition St/Collins St (Melbourne City),-37.814215,144.970712,1,"11,12,48,109",POINT (144.97071785528857 -37.814201797933535),3000,MELBOURNE
1087,22153,7-Exhibition St/Collins St (Melbourne City),-37.814383,144.970514,1,"11,12,48,109",POINT (144.9705198553047 -37.81436982792102),3000,MELBOURNE
1088,22305,52-Treadwell Rd/Keilor Rd (Niddrie),-37.737231,144.89235,1,59,POINT (144.89235595721402 -37.73721786211014),3042,NIDDRIE
1089,2232,49-Tooronga Rd/Wattletree Rd (Malvern East),-37.863985,145.040278,1,5,POINT (145.04028387777802 -37.86397180300895),3145,MALVERN EAST
1090,22320,48-Wests Rd/Cordite Ave (Maribyrnong),-37.769315,144.882425,1,57,POINT (144.88243111547155 -37.76930187163398),3032,MARIBYRNONG
1091,22559,22-Scotchmer St/St Georges Rd (Fitzroy North),-37.783218,144.984027,1,11,POINT (144.9840328163458 -37.78320480865212),3068,FITZROY NORTH
1092,22560,23-Hawthorn Bridge/Bridge Rd (Hawthorn),-37.81995,145.016371,1,"75,48",POINT (145.01637700673672 -37.8199368710956),3122,HAWTHORN
1093,22561,23-Hawthorn Bridge/Bridge Rd (Hawthorn),-37.820019,145.016221,1,"75,48",POINT (145.01622688675528 -37.82000581108573),3122,HAWTHORN
1094,22612,116-City Rd/Kings Way (Southbank),-37.8263,144.960803,1,58,POINT (144.96080885569665 -37.82628681733104),3006,SOUTHBANK
1095,22903,7A-William Barak Bridge/Melbourne Park (Melbourne City),-37.818167,144.976204,1,70,POINT (144.9762100139054 -37.81815387833364),3004,MELBOURNE
1096,22904,7A-William Barak Bridge/Melbourne Park (Melbourne City),-37.818323,144.975825,1,70,POINT (144.97583093395428 -37.818309848308694),3004,MELBOURNE
1097,378,39-Mercy College/Sydney Rd (Coburg North),-37.730439,144.963753,1,19,POINT (144.96375906558484 -37.73042583693787),3058,COBURG NORTH
1098,398,41-Armadale St/Wattletree Rd (Armadale),-37.860942,145.017796,1,5,POINT (145.01780188201965 -37.86092881144733),3143,ARMADALE
1099,4039,128-Dorcas St/Clarendon St (South Melbourne),-37.833153,144.960535,1,12,POINT (144.9605410149987 -37.83313986735519),3205,SOUTH MELBOURNE
1100,4084,129-Park St/Clarendon St (South Melbourne),-37.835434,144.961585,1,12,POINT (144.9615907745685 -37.83542082744106),3205,SOUTH MELBOURNE
1101,409,42-Kooyong Rd/Wattletree Rd (Armadale),-37.861189,145.019619,1,5,POINT (145.0196249216757 -37.86117586157389),3143,ARMADALE
1102,19082,63-Maroona Rd/Glenhuntly Rd (Carnegie),-37.889938,145.047255,1,67,POINT (145.04726103372704 -37.88992483364887),3163,CARNEGIE
1103,19083,64-Mernda Ave/Glenhuntly Rd (Carnegie),-37.890237,145.049487,1,67,POINT (145.04949303330588 -37.89022381380408),3163,CARNEGIE
1104,19084,65-Mimosa Rd/Glenhuntly Rd (Carnegie),-37.890517,145.051754,1,67,POINT (145.05175995288067 -37.890503803961565),3163,CARNEGIE
1105,19085,66-Truganini Rd/Glenhuntly Rd (Carnegie),-37.890781,145.054066,1,67,POINT (145.05407187244938 -37.89076786412208),3163,CARNEGIE
1106,19086,67-Centre Rd/Truganini Rd (Carnegie),-37.892654,145.054495,1,67,POINT (145.05450099216972 -37.89264085416317),3163,CARNEGIE
1107,19087,64-Baker St/Church St (Richmond),-37.812254,145.000424,1,78,POINT (145.00043009034337 -37.81224087995495),3121,RICHMOND
1108,19088,63-Kent St/Church St (Richmond),-37.81433,145.000039,1,78,POINT (145.00004489018428 -37.81431681994142),3121,RICHMOND
1109,19089,62-Highett St/Church St (Richmond),-37.815749,144.999773,1,78,POINT (144.99977885007604 -37.815735849932004),3121,RICHMOND
1110,19090,61-Bridge Rd/Church St (Richmond),-37.818426,144.999292,1,78,POINT (144.99929788986816 -37.81841280991565),3121,RICHMOND
1111,19091,60-Abinger St/Church St (Richmond),-37.820322,144.998957,1,78,POINT (144.9989630897199 -37.82030883990446),3121,RICHMOND
1112,19092,59-St Ignatius Church/Church St (Richmond),-37.821742,144.998714,1,78,POINT (144.9987200896075 -37.82172885989664),3121,RICHMOND
1113,19093,58-Gipps St/Church St (Richmond),-37.823727,144.998354,1,78,POINT (144.99836008945394 -37.823713809884296),3121,RICHMOND
1114,19094,57-Swan St/Church St (Richmond),-37.825551,144.998032,1,78,POINT (144.99803788931135 -37.82553783987351),3121,RICHMOND
1115,19095,56-East Richmond Railway Station/Church St (Richmond),-37.826638,144.997843,1,78,POINT (144.99784888922585 -37.82662485986731),3121,RICHMOND
1116,19096,55-Gibbons St/Church St (Richmond),-37.828768,144.997456,1,78,POINT (144.99746188906119 -37.828754799854),3121,RICHMOND
1117,19097,54-Balmain St/Church St (Richmond),-37.830472,144.996967,1,78,POINT (144.99697300896057 -37.8304588598311),3121,CREMORNE
1118,19098,53-Howard St/Church St (Richmond),-37.832827,144.996608,1,78,POINT (144.99661408876653 -37.8328137998211),3121,CREMORNE
1119,19100,51-Malcolm St/Chapel St (South Yarra),-37.836944,144.996042,1,78,POINT (144.99604780841665 -37.83693084980783),3141,SOUTH YARRA
1120,19101,50-Toorak Rd/Chapel St (South Yarra),-37.839346,144.995784,1,78,POINT (144.9957900481999 -37.839332859805054),3141,SOUTH YARRA
1121,19102,49-Arthur St/Chapel St (South Yarra),-37.842027,144.994973,1,78,POINT (144.99497896804888 -37.84201386976612),3141,SOUTH YARRA
1122,19103,48-Wilson St/Chapel St (South Yarra),-37.843639,144.994895,1,78,POINT (144.99490084788695 -37.843625859770746),3141,SOUTH YARRA
1123,19104,47-Malvern Rd/Chapel St (South Yarra),-37.846701,144.994255,1,78,POINT (144.99426076766474 -37.84668783974589),3141,SOUTH YARRA
1124,19105,46-Chatham St/Chapel St (Prahran),-37.848948,144.993921,1,78,POINT (144.99392704747805 -37.84893486973698),3181,PRAHRAN
1125,19106,45-High St/Chapel St (Prahran),-37.851725,144.993494,1,78,POINT (144.99350008724983 -37.851711819724926),3181,PRAHRAN
1126,19107,44-Duke St/Chapel St (Prahran),-37.853989,144.993046,1,78,POINT (144.99305188708118 -37.853975859708264),3181,WINDSOR
1127,19108,43-Windsor Railway Station/Chapel St (Prahran),-37.856127,144.992647,1,78,POINT (144.99265300691766 -37.8561138096942),3181,WINDSOR
1128,19109,42-Dandenong Rd/Chapel St (Prahran),-37.85742,144.992419,1,78,POINT (144.9924247668165 -37.85740683968657),3181,WINDSOR
1129,19110,41-St Michaels Grammar School/Chapel St (St Kilda East),-37.859379,144.992081,1,78,POINT (144.99208708666185 -37.859365869675585),3182,ST KILDA
1130,19111,40-Alma Rd/Chapel St (St Kilda East),-37.861374,144.991732,1,78,POINT (144.9917378865053 -37.86136080966403),3182,ST KILDA
1131,19112,39-Argyle St/Chapel St (St Kilda East),-37.863324,144.991395,1,78,POINT (144.99140092635147 -37.86331083965304),3182,ST KILDA
1132,19113,38-Inkerman St/Chapel St (St Kilda East),-37.865201,144.991037,1,78,POINT (144.9910430862092 -37.86518787964015),3182,ST KILDA
1133,19115,36-St Kilda Town Hall/Carlisle St (St Kilda),-37.868226,144.98876,1,"3/3a,16",POINT (144.9887660862758 -37.868212869503004),3182,ST KILDA
1134,19116,37-Carlisle St/Chapel St (St Kilda),-37.86821,144.990477,1,78,POINT (144.99048292597885 -37.86819684962044),3182,ST KILDA
1135,19118,35-Brighton Rd/Carlisle St (St Kilda),-37.868081,144.987673,1,"3/3a,16",POINT (144.9876788864807 -37.868067879427684),3182,ST KILDA
1136,19119,34-Mitchell St/Carlisle St (St Kilda),-37.867594,144.983969,1,"3/3a,16",POINT (144.98397484717813 -37.86758079917114),3182,ST KILDA
1137,19123,36-Canterbury Rd/Malvern Rd (Toorak),-37.848948,145.009321,1,72,POINT (145.00932676480107 -37.848934870792),3181,PRAHRAN
1138,19124,35-Lorne Rd/Malvern Rd (Toorak),-37.848594,145.006489,1,72,POINT (145.00649500533194 -37.84858081059571),3181,PRAHRAN
1139,19125,34-Williams Rd/Malvern Rd (Toorak),-37.84819,145.003409,1,72,POINT (145.00341484591138 -37.848176800382156),3181,PRAHRAN
1140,19126,33-Hobson St/Malvern Rd (South Yarra),-37.847881,145.001155,1,72,POINT (145.00116088633683 -37.84786783022582),3181,PRAHRAN
1141,19127,32-Bendigo St/Malvern Rd (Prahran),-37.84745,144.998042,1,72,POINT (144.99804796692487 -37.847436820009925),3181,PRAHRAN
1142,19128,31-Chapel St/Malvern Rd (Prahran),-37.846934,144.994215,1,72,POINT (144.99422080764631 -37.84692084974461),3181,PRAHRAN
1143,19129,30-Prahran Market/Commercial Rd (Prahran),-37.846706,144.992425,1,72,POINT (144.9924308879823 -37.846692879620626),3181,PRAHRAN
1144,19130,29-Porter St/Commercial Rd (Prahran),-37.846514,144.990714,1,72,POINT (144.99071980830064 -37.84650081950229),3181,PRAHRAN
1145,19131,28-Braille Library/Commercial Rd (Prahran),-37.846073,144.987556,1,72,POINT (144.98756188889757 -37.846059819283376),3181,PRAHRAN
1146,19132,27-Punt Rd/Commercial Rd (Prahran),-37.84577,144.985155,1,72,POINT (144.98516104934785 -37.84575687911716),3181,PRAHRAN
1147,19133,26-Alfred Hospital/Commercial Rd (Prahran),-37.845361,144.982313,1,72,POINT (144.9823188498864 -37.84534782892012),3004,MELBOURNE
1148,19135,33-Barkly St/Carlisle St (St Kilda),-37.867253,144.981387,1,"3/3a,16",POINT (144.98139292766442 -37.86723987899233),3182,ST KILDA
1149,19136,32-Havelock St/Carlisle St (St Kilda),-37.867042,144.978585,1,"3/3a,16",POINT (144.97859104817485 -37.86702882879932),3182,ST KILDA
1150,19250,13-Curzon St/Queensberry St (North Melbourne),-37.802826,144.947944,1,57,POINT (144.94795002047763 -37.80281283630708),3051,NORTH MELBOURNE
1151,19251,12-North Melbourne Town Hall/Queensberry St (North Melbourne),-37.802987,144.949405,1,57,POINT (144.9494109002066 -37.80297384640786),3051,NORTH MELBOURNE
1152,19253,14-Royal Melbourne Hospital/Flemington Rd (Parkville),-37.799478,144.954886,1,"59,58",POINT (144.95489189963595 -37.799464836760464),3051,NORTH MELBOURNE
1153,19254,16-Harker St/Flemington Rd (Parkville),-37.796419,144.951052,1,"59,58",POINT (144.9510579006332 -37.7964058264795),3052,PARKVILLE
1154,19256,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),-37.794282,144.948363,1,"59,58",POINT (144.9483690613316 -37.79426886628273),3052,PARKVILLE
1155,19259,22-Flemington Bridge Station/Flemington Rd (North Melbourne),-37.788276,144.940932,1,59,POINT (144.94093794327208 -37.78826280573813),3052,PARKVILLE
1156,19260,23-Flemington Community Centre/Mt Alexander Rd (Flemington),-37.785927,144.939055,1,59,POINT (144.93906090385227 -37.78591380559544),3032,TRAVANCORE
1157,19261,24-Mooltan St/Mt Alexander Rd (Flemington),-37.783936,144.936999,1,59,POINT (144.93700494442464 -37.78392282544277),3032,TRAVANCORE
1158,19262,25-Mount Alexander College/Mt Alexander Rd (Flemington),-37.78244,144.933941,1,59,POINT (144.93394710511714 -37.782426845224855),3032,TRAVANCORE
1159,19263,26-Wellington St/Mt Alexander Rd (Flemington),-37.78112,144.932626,1,59,POINT (144.93263202548823 -37.78110681512694),3032,TRAVANCORE
1160,19264,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),-37.779437,144.93122,1,59,POINT (144.93122586591437 -37.779423815020564),3032,TRAVANCORE
1161,19265,28-Middle St/Mt Alexander Rd (Ascot Vale),-37.777457,144.929833,1,59,POINT (144.92983878636937 -37.77744381491365),3032,ASCOT VALE
1162,19266,29-Warrick St/Mt Alexander Rd (Ascot Vale),-37.775542,144.928535,1,59,POINT (144.92854098680178 -37.77552879481326),3032,ASCOT VALE
1163,19267,30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),-37.772431,144.926908,1,59,POINT (144.92691378742072 -37.77241785468298),3039,MOONEE PONDS
1164,19268,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),-37.770599,144.926233,1,59,POINT (144.92623878773605 -37.770585814625576),3039,MOONEE PONDS
1165,19269,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),-37.766935,144.924916,1,"82,59",POINT (144.92492190836086 -37.76692182451304),3039,MOONEE PONDS
1166,19270,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),-37.764313,144.925455,1,59,POINT (144.92546082855117 -37.76429985453353),3039,MOONEE PONDS
1167,19271,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),-37.762526,144.925811,1,59,POINT (144.92581686868283 -37.76251281454671),3039,MOONEE PONDS
1168,19272,36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),-37.75974,144.926286,1,59,POINT (144.9262920689019 -37.75972686456183),3039,MOONEE PONDS
1169,19274,38-Pascoe Vale Rd/Fletcher St (Essendon),-37.755812,144.925817,1,59,POINT (144.92582298940815 -37.75579881450545),3040,ESSENDON
1170,19275,39-Hoddle St/Fletcher St (Essendon),-37.75547,144.922762,1,59,POINT (144.92276802997458 -37.75545681429503),3040,ESSENDON
1171,19276,40-Nicholson St/Fletcher St (Essendon),-37.755172,144.920205,1,59,POINT (144.92021095044996 -37.755158824118844),3040,ESSENDON
1172,19277,41-Fletcher St/Napier St (Essendon),-37.754928,144.917601,1,59,POINT (144.91760707092757 -37.75491483393973),3040,ESSENDON
1173,19278,8-Richmond Station/Swan St (Richmond),-37.824677,144.989057,1,70,POINT (144.98906309096523 -37.82466384925355),3121,CREMORNE
1174,19279,9-Lennox St/Swan St (Richmond),-37.82524,144.993484,1,70,POINT (144.9934900101351 -37.82522679956013),3121,CREMORNE
1175,19280,10-Swan Street Shopping Centre/Swan St (Richmond),-37.825527,144.996055,1,70,POINT (144.99606076965733 -37.825513809737956),3121,CREMORNE
1176,19281,11-Church St/Swan St (Richmond),-37.82576,144.998094,1,70,POINT (144.99809980927785 -37.82574681987905),3121,RICHMOND
1177,19282,12-Coppin St/Swan St (Richmond),-37.826259,145.00258,1,70,POINT (145.00258576844442 -37.82624587018945),3121,RICHMOND
1178,19283,13-Edinburgh St/Swan St (Burnley),-37.826506,145.004902,1,70,POINT (145.00490776801422 -37.82649283035007),3121,RICHMOND
1179,19294,14-Burnley St/Swan St (Burnley),-37.826791,145.00736,1,70,POINT (145.00736584755626 -37.826777860520295),3121,RICHMOND
1180,19295,15-Stawell St/Swan St (Burnley),-37.827048,145.009784,1,70,POINT (145.00979008710723 -37.82703481068803),3121,RICHMOND
1181,19296,16-Park Gr/Swan St (Burnley),-37.827262,145.011778,1,70,POINT (145.01178376673764 -37.82724883082601),3121,RICHMOND
1182,19297,17-Madden Gr/Swan St (Burnley),-37.827468,145.016511,1,70,POINT (145.0165170458931 -37.827454841151805),3121,BURNLEY
1183,19298,18-Yarra Bvd/Swan St (Burnley),-37.826663,145.019554,1,70,POINT (145.0195597654524 -37.82664988135548),3121,BURNLEY
1184,19299,29-Power St/Riversdale Rd (Hawthorn),-37.827393,145.025443,1,"75,70",POINT (145.02544900435007 -37.827379871763966),3122,HAWTHORN
1185,19300,30-Through St/Riversdale Rd (Hawthorn),-37.828211,145.029068,1,"75,70",POINT (145.0290738436313 -37.82819788201775),3122,HAWTHORN
1186,19301,31-Fordholm Rd/Riversdale Rd (Hawthorn),-37.828506,145.031628,1,"75,70",POINT (145.03163380315456 -37.828492812195265),3122,HAWTHORN
1187,19302,32-Glenferrie Rd/Riversdale Rd (Hawthorn),-37.828842,145.034471,1,"75,70",POINT (145.03447708262414 -37.8288288723925),3122,HAWTHORN
1188,19303,33-Berkeley St/Riversdale Rd (Hawthorn),-37.829159,145.037258,1,"75,70",POINT (145.03726384210557 -37.82914585258576),3122,HAWTHORN
1189,19304,125-Port Junction/79 Whiteman St (Southbank),-37.826076,144.956208,1,"12,96,109",POINT (144.95621381651927 -37.82606280701566),3006,SOUTHBANK
1190,19305,22-Dorcas St/Eastern Rd (South Melbourne),-37.832171,144.965186,1,1,POINT (144.9651918542973 -37.832157877667),3205,SOUTH MELBOURNE
1191,19306,23-Moray St/Park St (South Melbourne),-37.834508,144.964349,1,1,POINT (144.96435485418877 -37.83449481762426),3205,SOUTH MELBOURNE
1192,19307,24-Clarendon St/Park St (South Melbourne),-37.835223,144.961944,1,1,POINT (144.96195005452898 -37.83520986746432),3205,SOUTH MELBOURNE
1193,19308,25-Cecil St/Park St (South Melbourne),-37.836138,144.958566,1,1,POINT (144.95857181501665 -37.83612480723913),3205,SOUTH MELBOURNE
1194,19309,26-Ferrars St/Park St (South Melbourne),-37.836642,144.956973,1,1,POINT (144.95697881523873 -37.83662880713339),3205,SOUTH MELBOURNE
1195,19310,27-Montague St/Park St (South Melbourne),-37.837329,144.954466,1,1,POINT (144.95447177559984 -37.83731586696637),3205,SOUTH MELBOURNE
1196,19311,28-Bridport St/Montague St (Albert Park),-37.840423,144.955721,1,1,POINT (144.95572709504557 -37.840409797071295),3206,ALBERT PARK
1197,19312,29-Bridport St/Victoria Ave (Albert Park),-37.841725,144.953367,1,1,POINT (144.95337305531334 -37.841711826918555),3206,ALBERT PARK
1198,19313,30-Richardson St/Victoria Ave (Albert Park),-37.843787,144.951685,1,1,POINT (144.95169077538182 -37.8437738168164),3206,ALBERT PARK
1199,19314,31-Graham St/Victoria Ave (Albert Park),-37.845767,144.950016,1,1,POINT (144.95002181545686 -37.84575381671468),3206,ALBERT PARK
1200,19322,124-Walsh St/Toorak Rd (South Yarra),-37.838028,144.984536,1,58,POINT (144.98454185029803 -37.83801480902682),3141,SOUTH YARRA
